Name,Symbol,Date,High,Low,Open,Close,Volume
Binance Coin,BNB,15/09/2017 23:59,0.849216998,0.526754975,0.683305025,0.799709022,4625680
Binance Coin,BNB,16/09/2017 23:59,0.92719698,0.746113002,0.808055997,0.804198027,2829570
Binance Coin,BNB,17/09/2017 23:59,0.814796984,0.733744979,0.803422987,0.789588988,1273640
Binance Coin,BNB,18/09/2017 23:59,0.937029004,0.787603974,0.789565027,0.90920198,3717860
Binance Coin,BNB,19/09/2017 23:59,0.909132004,0.787653029,0.907397985,0.802425027,2888420
Binance Coin,BNB,20/09/2017 23:59,0.816384017,0.743676007,0.815032005,0.747889996,2536950
Binance Coin,BNB,21/09/2017 23:59,0.781774998,0.684280992,0.764012992,0.702139974,2238040
Binance Coin,BNB,22/09/2017 23:59,0.740154028,0.683260024,0.698871017,0.715892971,2099500
Binance Coin,BNB,23/09/2017 23:59,0.777400017,0.707844973,0.717195988,0.77096498,2276080
Binance Coin,BNB,24/09/2017 23:59,0.788347006,0.736221015,0.775803983,0.783267975,2402720
Binance Coin,BNB,25/09/2017 23:59,0.936568022,0.773316026,0.784244001,0.917059004,3695220
Binance Coin,BNB,26/09/2017 23:59,0.940082014,0.859211981,0.918922007,0.86074698,3460160
Binance Coin,BNB,27/09/2017 23:59,1.201380014,0.855697989,0.855697989,1.143659949,8394020
Binance Coin,BNB,28/09/2017 23:59,1.433069944,1.14507997,1.14842999,1.377879977,13944300
Binance Coin,BNB,29/09/2017 23:59,1.366979957,1.135460019,1.366979957,1.266240001,8474270
Binance Coin,BNB,30/09/2017 23:59,1.307719946,1.228019953,1.269999981,1.283579946,6194570
Binance Coin,BNB,01/10/2017 23:59,1.528949976,1.259899974,1.284180045,1.526530027,9043600
Binance Coin,BNB,02/10/2017 23:59,1.982869983,1.513440013,1.52662003,1.964669943,19367700
Binance Coin,BNB,03/10/2017 23:59,2.032949924,1.671650052,1.967829943,1.820700049,14411500
Binance Coin,BNB,04/10/2017 23:59,1.857470036,1.517660022,1.851500034,1.601480007,7227750
Binance Coin,BNB,05/10/2017 23:59,1.735190034,1.416949987,1.634989977,1.678490043,7503500
Binance Coin,BNB,06/10/2017 23:59,1.713580012,1.534240007,1.67730999,1.57991004,6076260
Binance Coin,BNB,07/10/2017 23:59,1.605260015,1.500579953,1.605260015,1.584249973,5578780
Binance Coin,BNB,08/10/2017 23:59,1.604079962,1.217229962,1.576179981,1.217229962,4515300
Binance Coin,BNB,09/10/2017 23:59,1.57743001,1.207710028,1.207710028,1.403779984,9667100
Binance Coin,BNB,10/10/2017 23:59,1.469110012,1.342869997,1.43106997,1.393360019,6912770
Binance Coin,BNB,11/10/2017 23:59,1.456159949,1.377990007,1.39944005,1.433730006,6123140
Binance Coin,BNB,12/10/2017 23:59,1.440189958,1.28263998,1.429960012,1.343760014,5275850
Binance Coin,BNB,13/10/2017 23:59,1.51165998,1.183490038,1.336509943,1.435479999,5705760
Binance Coin,BNB,14/10/2017 23:59,1.538190007,1.407019973,1.469320059,1.538190007,3355060
Binance Coin,BNB,15/10/2017 23:59,1.679409981,1.40775001,1.495129943,1.55843997,5987930
Binance Coin,BNB,16/10/2017 23:59,1.599920034,1.390709996,1.555989981,1.440700054,2960330
Binance Coin,BNB,17/10/2017 23:59,1.473549962,1.35600996,1.437680006,1.389950037,1744390
Binance Coin,BNB,18/10/2017 23:59,1.420860052,1.20836997,1.393509984,1.327559948,2311140
Binance Coin,BNB,19/10/2017 23:59,1.353610039,1.249179959,1.328680038,1.284610033,1791220
Binance Coin,BNB,20/10/2017 23:59,1.372810006,1.219269991,1.283259988,1.241919994,1703230
Binance Coin,BNB,21/10/2017 23:59,1.269350052,1.170259953,1.237349987,1.254050016,1331640
Binance Coin,BNB,22/10/2017 23:59,1.29945004,1.183470011,1.255300045,1.213770032,1631220
Binance Coin,BNB,23/10/2017 23:59,1.278100014,1.096050024,1.231359959,1.183730006,2355560
Binance Coin,BNB,24/10/2017 23:59,1.37906003,1.136279941,1.176929951,1.248430014,4833390
Binance Coin,BNB,25/10/2017 23:59,1.269269943,1.17147994,1.243409991,1.252779961,2288360
Binance Coin,BNB,26/10/2017 23:59,1.260969996,1.098160028,1.260969996,1.208600044,2400010
Binance Coin,BNB,27/10/2017 23:59,1.21728003,1.107110023,1.20875001,1.174180031,2067650
Binance Coin,BNB,28/10/2017 23:59,1.204290032,1.139809966,1.180920005,1.152570009,1495260
Binance Coin,BNB,29/10/2017 23:59,1.260730028,1.158849955,1.178369999,1.241230011,1969690
Binance Coin,BNB,30/10/2017 23:59,1.358590007,1.203469992,1.233360052,1.312270045,2437230
Binance Coin,BNB,31/10/2017 23:59,1.410380006,1.271139979,1.335950017,1.312890053,3397150
Binance Coin,BNB,01/11/2017 23:59,1.335160017,1.218050003,1.335160017,1.261540055,2118920
Binance Coin,BNB,02/11/2017 23:59,1.372439981,1.195619941,1.260249972,1.299630046,3550520
Binance Coin,BNB,03/11/2017 23:59,1.480370045,1.294559956,1.294559956,1.459220052,3201070
Binance Coin,BNB,04/11/2017 23:59,1.699929953,1.398929954,1.455979943,1.637199998,4685320
Binance Coin,BNB,05/11/2017 23:59,1.637189984,1.455240011,1.637189984,1.52165997,2681150
Binance Coin,BNB,06/11/2017 23:59,1.665040016,1.480679989,1.528789997,1.569790006,5042750
Binance Coin,BNB,07/11/2017 23:59,1.818189979,1.551210046,1.569090009,1.806439996,9469500
Binance Coin,BNB,08/11/2017 23:59,2.055180073,1.777469993,1.799070001,2.031019926,18796200
Binance Coin,BNB,09/11/2017 23:59,2.174230099,1.893939972,2.053139925,1.990769982,19192200
Binance Coin,BNB,10/11/2017 23:59,2.069469929,1.64478004,2.007730007,1.796839952,11155000
Binance Coin,BNB,11/11/2017 23:59,1.917750001,1.614289999,1.786280036,1.670469999,8178150
Binance Coin,BNB,12/11/2017 23:59,1.672799945,1.462560058,1.668889999,1.519690037,15298700
Binance Coin,BNB,13/11/2017 23:59,1.735020041,1.51760006,1.526010036,1.686619997,12238800
Binance Coin,BNB,14/11/2017 23:59,1.73537004,1.568269968,1.689280033,1.592579961,7829600
Binance Coin,BNB,15/11/2017 23:59,1.624979973,1.495499969,1.587769985,1.530449986,7615500
Binance Coin,BNB,16/11/2017 23:59,1.682219982,1.53689003,1.556190014,1.57791996,8928640
Binance Coin,BNB,17/11/2017 23:59,1.58265996,1.495300055,1.580049992,1.510360003,8508840
Binance Coin,BNB,18/11/2017 23:59,1.676779985,1.49822998,1.511360049,1.674329996,32167300
Binance Coin,BNB,19/11/2017 23:59,1.701230049,1.567800045,1.67335999,1.613770008,38081700
Binance Coin,BNB,20/11/2017 23:59,1.660650015,1.555609941,1.625589967,1.624449968,12994500
Binance Coin,BNB,21/11/2017 23:59,1.659669995,1.549839973,1.658169985,1.574059963,5440790
Binance Coin,BNB,22/11/2017 23:59,1.621369958,1.558230042,1.590489984,1.611750007,7177000
Binance Coin,BNB,23/11/2017 23:59,1.616680026,1.537590027,1.610599995,1.548699975,8392640
Binance Coin,BNB,24/11/2017 23:59,1.820180058,1.55558002,1.56953001,1.717710018,12155400
Binance Coin,BNB,25/11/2017 23:59,1.957640052,1.693969965,1.716969967,1.873870015,12839900
Binance Coin,BNB,26/11/2017 23:59,1.935310006,1.826740026,1.894739985,1.853129983,9056850
Binance Coin,BNB,27/11/2017 23:59,1.947270036,1.789630055,1.870830059,1.942980051,22826600
Binance Coin,BNB,28/11/2017 23:59,1.958850026,1.868039966,1.958850026,1.917109966,36377700
Binance Coin,BNB,29/11/2017 23:59,2.051589966,1.683169961,1.92434001,1.751530051,43765500
Binance Coin,BNB,30/11/2017 23:59,2.052910089,1.761440039,1.761440039,1.996970057,31559500
Binance Coin,BNB,01/12/2017 23:59,2.137010098,1.922970057,1.99695003,2.070230007,28867200
Binance Coin,BNB,02/12/2017 23:59,2.115659952,1.996889949,2.077059984,2.084160089,24332700
Binance Coin,BNB,03/12/2017 23:59,2.381150007,2.05418992,2.085410118,2.227250099,35163500
Binance Coin,BNB,04/12/2017 23:59,2.577029943,2.258090019,2.258090019,2.491679907,41226200
Binance Coin,BNB,05/12/2017 23:59,2.731790066,2.501810074,2.501810074,2.595299959,49190000
Binance Coin,BNB,06/12/2017 23:59,2.778810024,2.345880032,2.580430031,2.587690115,41731500
Binance Coin,BNB,07/12/2017 23:59,2.914429903,2.489429951,2.549400091,2.779949903,28297900
Binance Coin,BNB,08/12/2017 23:59,2.868989944,2.259569883,2.76609993,2.830670118,38648500
Binance Coin,BNB,09/12/2017 23:59,2.867340088,2.330349922,2.826020002,2.610430002,27217000
Binance Coin,BNB,10/12/2017 23:59,2.695440054,2.211699963,2.661339998,2.483370066,19258500
Binance Coin,BNB,11/12/2017 23:59,2.824480057,2.503350019,2.513020039,2.706650019,19427000
Binance Coin,BNB,12/12/2017 23:59,2.778300047,2.613430023,2.726449966,2.68475008,24523200
Binance Coin,BNB,13/12/2017 23:59,2.875050068,2.571439981,2.687079906,2.778100014,28429500
Binance Coin,BNB,14/12/2017 23:59,3.158740044,2.772660017,2.773439884,3.158740044,40335300
Binance Coin,BNB,15/12/2017 23:59,4.411250114,3.142819881,3.156699896,3.996150017,52745900
Binance Coin,BNB,16/12/2017 23:59,4.725409985,3.918400049,4.168469906,4.664649963,54002400
Binance Coin,BNB,17/12/2017 23:59,6.750430107,4.669340134,4.669340134,5.756720066,98159600
Binance Coin,BNB,18/12/2017 23:59,6.221320152,5.280970097,5.792399883,5.615849972,66623700
Binance Coin,BNB,19/12/2017 23:59,6.545320034,5.579760075,5.646999836,5.792329788,66695200
Binance Coin,BNB,20/12/2017 23:59,5.788630009,4.933169842,5.788630009,5.176209927,47866900
Binance Coin,BNB,21/12/2017 23:59,5.698160172,4.814149857,5.184909821,5.180009842,46905500
Binance Coin,BNB,22/12/2017 23:59,5.212739944,3.513309956,5.205460072,4.336150169,36672600
Binance Coin,BNB,23/12/2017 23:59,5.13451004,4.307610035,4.394959927,4.839260101,32930300
Binance Coin,BNB,24/12/2017 23:59,5.285679817,4.198649883,4.741839886,5.285679817,43676900
Binance Coin,BNB,25/12/2017 23:59,6.955220222,5.25053978,5.308579922,6.560009956,66374400
Binance Coin,BNB,26/12/2017 23:59,10.62209988,6.496379852,6.559279919,9.029419899,167812992
Binance Coin,BNB,27/12/2017 23:59,11.30220032,8.486590385,9.254260063,10.10700035,167808000
Binance Coin,BNB,28/12/2017 23:59,10.19639969,8.149279594,10.12629986,9.321410179,109298000
Binance Coin,BNB,29/12/2017 23:59,9.534850121,8.536820412,9.318619728,8.807600021,70849400
Binance Coin,BNB,30/12/2017 23:59,8.761099815,7.187940121,8.713769913,7.841010094,72933904
Binance Coin,BNB,31/12/2017 23:59,8.839119911,7.708990097,7.763309956,8.635580063,74927904
Binance Coin,BNB,01/01/2018 23:59,8.700570107,7.959219933,8.629529953,8.414609909,66422800
Binance Coin,BNB,02/01/2018 23:59,9.122590065,8.217180252,8.457699776,8.837770462,104789000
Binance Coin,BNB,03/01/2018 23:59,9.580780029,8.529179573,8.770139694,9.535880089,108852000
Binance Coin,BNB,04/01/2018 23:59,9.538490295,8.854129791,9.445839882,9.213990211,158819008
Binance Coin,BNB,05/01/2018 23:59,16.71769905,9.094679832,9.145680428,14.91720009,341504992
Binance Coin,BNB,06/01/2018 23:59,23.50819969,14.82120037,14.8689003,22.75979996,637020992
Binance Coin,BNB,07/01/2018 23:59,22.76910019,18.24250031,22.76910019,18.65679932,258050000
Binance Coin,BNB,08/01/2018 23:59,19.2166996,15.34710026,18.64649963,18.2609005,296617984
Binance Coin,BNB,09/01/2018 23:59,20.32029915,16.80139923,18.17399979,17.41180038,194750000
Binance Coin,BNB,10/01/2018 23:59,17.70789909,15.17080021,17.70789909,17.39080048,146582000
Binance Coin,BNB,11/01/2018 23:59,23.15250015,15.28629971,17.5666008,21.04269981,389228000
Binance Coin,BNB,12/01/2018 23:59,24.91209984,19.93040085,21.47579956,22.31629944,387537984
Binance Coin,BNB,13/01/2018 23:59,23.66690063,21.37339973,22.34530067,22.17440033,181676000
Binance Coin,BNB,14/01/2018 23:59,22.25349998,19.13800049,22.25349998,20.77729988,129239000
Binance Coin,BNB,15/01/2018 23:59,23.60479927,19.33090019,20.80039978,19.56469917,244154000
Binance Coin,BNB,16/01/2018 23:59,19.63400078,10.43500042,19.63400078,13.89190006,399951008
Binance Coin,BNB,17/01/2018 23:59,15.53779984,9.655340195,13.62300014,14.20320034,299411008
Binance Coin,BNB,18/01/2018 23:59,15.95960045,13.51270008,14.25059986,14.28040028,204899008
Binance Coin,BNB,19/01/2018 23:59,15.63510036,13.98900032,14.31060028,14.9406004,139882000
Binance Coin,BNB,20/01/2018 23:59,16.65239906,15.03419971,15.03419971,16.19029999,156744992
Binance Coin,BNB,21/01/2018 23:59,16.24889946,13.35910034,16.24889946,14.06830025,141562000
Binance Coin,BNB,22/01/2018 23:59,14.45030022,11.91460037,14.19869995,13.0145998,138026000
Binance Coin,BNB,23/01/2018 23:59,13.96269989,11.78499985,13.00150013,13.09350014,91706200
Binance Coin,BNB,24/01/2018 23:59,14.1906004,12.78919983,13.1906004,13.62870026,105736000
Binance Coin,BNB,25/01/2018 23:59,14.13739967,13.06499958,13.76049995,13.22840023,105648000
Binance Coin,BNB,26/01/2018 23:59,13.59049988,12.29469967,13.21090031,13.21819973,113429000
Binance Coin,BNB,27/01/2018 23:59,13.44139957,12.89420033,13.23320007,13.25300026,84009400
Binance Coin,BNB,28/01/2018 23:59,13.8125,13.2038002,13.30169964,13.54020023,93871104
Binance Coin,BNB,29/01/2018 23:59,13.67269993,12.67700005,13.54539967,12.76449966,71294304
Binance Coin,BNB,30/01/2018 23:59,12.77359962,11.0571003,12.77359962,11.2507,59389600
Binance Coin,BNB,31/01/2018 23:59,11.41320038,10.56840038,11.26830006,11.14500046,50435000
Binance Coin,BNB,01/02/2018 23:59,11.39439964,8.707420349,11.1782999,9.515839577,82984200
Binance Coin,BNB,02/02/2018 23:59,10.45849991,7.218130112,9.407959938,9.652290344,91468200
Binance Coin,BNB,03/02/2018 23:59,10.2723999,8.611680031,9.696660042,9.749679565,56556200
Binance Coin,BNB,04/02/2018 23:59,9.745639801,8.102749825,9.745639801,8.458640099,49990000
Binance Coin,BNB,05/02/2018 23:59,8.551719666,6.129610062,8.427530289,6.705029964,55276900
Binance Coin,BNB,06/02/2018 23:59,8.555540085,5.590069771,6.806270123,8.288849831,97189904
Binance Coin,BNB,07/02/2018 23:59,9.224969864,7.351029873,8.315279961,8.095009804,77970304
Binance Coin,BNB,08/02/2018 23:59,8.721220016,8.093720436,8.093720436,8.595499992,82496000
Binance Coin,BNB,09/02/2018 23:59,9.889269829,8.343150139,8.606659889,9.730460167,9284.19043
Binance Coin,BNB,10/02/2018 23:59,10.36320019,8.848520279,9.732729912,9.255970001,80123200
Binance Coin,BNB,11/02/2018 23:59,9.345479965,8.144450188,9.20086956,8.704910278,68554600
Binance Coin,BNB,12/02/2018 23:59,9.40375042,8.711449623,8.711449623,9.322469711,50792600
Binance Coin,BNB,13/02/2018 23:59,9.347940445,8.773369789,9.317669868,8.986780167,41593400
Binance Coin,BNB,14/02/2018 23:59,10.6498003,8.990240097,9.015910149,10.40060043,68781600
Binance Coin,BNB,15/02/2018 23:59,11.28390026,10.1012001,10.39070034,10.93109989,108962000
Binance Coin,BNB,16/02/2018 23:59,11.20160007,10.42949963,10.91489983,11.20160007,71131800
Binance Coin,BNB,17/02/2018 23:59,11.87069988,10.9527998,11.07649994,11.68929958,76093504
Binance Coin,BNB,18/02/2018 23:59,11.70030022,10.68010044,11.69260025,10.70240021,62044700
Binance Coin,BNB,19/02/2018 23:59,11.19489956,10.65149975,10.66679955,11.07569981,54898800
Binance Coin,BNB,20/02/2018 23:59,11.19270039,9.793399811,11.09130001,9.904509544,66512400
Binance Coin,BNB,21/02/2018 23:59,10.19419956,9.147250175,9.877670288,9.380789757,55087600
Binance Coin,BNB,22/02/2018 23:59,9.808750153,8.71296978,9.404740334,8.904029846,47216100
Binance Coin,BNB,23/02/2018 23:59,9.733030319,8.660570145,8.873399734,9.692110062,53626800
Binance Coin,BNB,24/02/2018 23:59,9.835370064,8.777970314,9.687520027,9.141909599,48709200
Binance Coin,BNB,25/02/2018 23:59,9.494409561,8.942580223,9.153240204,9.346599579,43814500
Binance Coin,BNB,26/02/2018 23:59,10.06499958,9.130149841,9.369259834,9.902319908,53540300
Binance Coin,BNB,27/02/2018 23:59,11.09619999,9.818590164,9.965530396,10.65989971,97184400
Binance Coin,BNB,28/02/2018 23:59,11.18280029,10.39260006,10.69489956,10.4382,69036400
Binance Coin,BNB,01/03/2018 23:59,10.67140007,10.32960033,10.44820023,10.50969982,72474200
Binance Coin,BNB,02/03/2018 23:59,10.54039955,10.1420002,10.45689964,10.22480011,46449100
Binance Coin,BNB,03/03/2018 23:59,10.44550037,10.12510014,10.28569984,10.21790028,40001900
Binance Coin,BNB,04/03/2018 23:59,10.38980007,9.90116024,10.20720005,10.34809971,37886900
Binance Coin,BNB,05/03/2018 23:59,10.43550014,10.10099983,10.40380001,10.11050034,38605100
Binance Coin,BNB,06/03/2018 23:59,10.15480042,9.151280403,10.15480042,9.384380341,38182600
Binance Coin,BNB,07/03/2018 23:59,10.12679958,8.236909866,9.395290375,9.034879684,79740800
Binance Coin,BNB,08/03/2018 23:59,9.137490273,8.118390083,9.035679817,8.310440063,48535100
Binance Coin,BNB,09/03/2018 23:59,8.332420349,7.174230099,8.261369705,8.313070297,46893300
Binance Coin,BNB,10/03/2018 23:59,8.354510307,7.633540154,8.267120361,7.671659946,41645000
Binance Coin,BNB,11/03/2018 23:59,8.419449806,7.380760193,7.648749828,8.272379875,45451700
Binance Coin,BNB,12/03/2018 23:59,8.54761982,7.743690014,8.299110413,8.039270401,51188100
Binance Coin,BNB,13/03/2018 23:59,11.00160027,7.902440071,7.998960018,10.11520004,216111008
Binance Coin,BNB,14/03/2018 23:59,10.6718998,8.550769806,10.13000011,8.959210396,124112000
Binance Coin,BNB,15/03/2018 23:59,9.401320457,8.419529915,8.944560051,9.099080086,104531000
Binance Coin,BNB,16/03/2018 23:59,9.392580032,8.639610291,9.132510185,9.111319542,97626000
Binance Coin,BNB,17/03/2018 23:59,9.502440453,8.664979935,9.198960304,8.987739563,94679904
Binance Coin,BNB,18/03/2018 23:59,8.962949753,7.858479977,8.957420349,8.951849937,94840304
Binance Coin,BNB,19/03/2018 23:59,9.261369705,8.496060371,9.090000153,8.992739677,97938896
Binance Coin,BNB,20/03/2018 23:59,9.241350174,8.655269623,8.987179756,9.16092968,96919504
Binance Coin,BNB,21/03/2018 23:59,10.29329967,9.08082962,9.166540146,9.982000351,131761000
Binance Coin,BNB,22/03/2018 23:59,10.9059,9.572520256,10.0284996,10.06630039,112305000
Binance Coin,BNB,23/03/2018 23:59,11.97679996,9.535449982,10.04979992,11.73760033,157246000
Binance Coin,BNB,24/03/2018 23:59,14.83870029,11.60270023,11.70610046,13.08909988,255358000
Binance Coin,BNB,25/03/2018 23:59,14.23260021,12.5685997,13.13519955,12.78310013,189518000
Binance Coin,BNB,26/03/2018 23:59,12.91349983,10.95709991,12.91349983,12.06140041,132353000
Binance Coin,BNB,27/03/2018 23:59,12.2336998,10.87709999,12.1189003,11.50829983,102579000
Binance Coin,BNB,28/03/2018 23:59,12.24600029,11.38980007,11.51920033,11.64039993,92931200
Binance Coin,BNB,29/03/2018 23:59,11.72910023,10.17269993,11.69610023,10.19610023,81352096
Binance Coin,BNB,30/03/2018 23:59,10.74810028,9.744290352,10.16919994,10.35039997,75551600
Binance Coin,BNB,31/03/2018 23:59,11.39000034,10.28680038,10.39290047,11.05589962,89256304
Binance Coin,BNB,01/04/2018 23:59,11.29710007,10.37829971,11.15190029,11.06620026,87918096
Binance Coin,BNB,02/04/2018 23:59,12.6487999,11.01519966,11.06509972,12.62069988,116071000
Binance Coin,BNB,03/04/2018 23:59,13.95320034,12.33360004,12.64459991,13.36069965,141287008
Binance Coin,BNB,04/04/2018 23:59,13.44079971,12.00189972,13.29259968,12.19040012,119600000
Binance Coin,BNB,05/04/2018 23:59,12.62349987,12.13599968,12.19849968,12.45359993,103864000
Binance Coin,BNB,06/04/2018 23:59,12.64309978,12.03890038,12.49269962,12.25839996,81989696
Binance Coin,BNB,07/04/2018 23:59,12.63059998,12.26679993,12.26679993,12.45569992,87924896
Binance Coin,BNB,08/04/2018 23:59,12.51249981,12.11590004,12.51249981,12.11760044,79045000
Binance Coin,BNB,09/04/2018 23:59,12.55449963,11.6104002,12.12080002,11.86830044,80643696
Binance Coin,BNB,10/04/2018 23:59,12.40149975,11.84910011,11.90550041,12.03619957,87608200
Binance Coin,BNB,11/04/2018 23:59,12.23089981,11.77890015,12.04160023,12.23089981,92759696
Binance Coin,BNB,12/04/2018 23:59,12.95250034,11.90880013,12.42339993,12.95250034,133239000
Binance Coin,BNB,13/04/2018 23:59,13.76210022,12.75339985,13.15250015,13.53680038,148215008
Binance Coin,BNB,14/04/2018 23:59,13.84010029,12.98999977,13.45470047,13.24440002,94980800
Binance Coin,BNB,15/04/2018 23:59,13.58010006,12.92249966,13.29780006,13.05879974,115373000
Binance Coin,BNB,16/04/2018 23:59,13.0557003,12.08450031,13.04730034,12.21000004,75965504
Binance Coin,BNB,17/04/2018 23:59,12.45890045,11.67389965,12.22640038,11.76939964,77537400
Binance Coin,BNB,18/04/2018 23:59,12.39470005,11.52530003,11.79389954,12.27569962,90015104
Binance Coin,BNB,19/04/2018 23:59,12.43389988,12.04039955,12.26290035,12.3526001,78661696
Binance Coin,BNB,20/04/2018 23:59,12.71800041,11.92930031,12.35299969,12.57520008,86036096
Binance Coin,BNB,21/04/2018 23:59,13.67319965,12.43729973,12.56939983,13.37839985,141582000
Binance Coin,BNB,22/04/2018 23:59,13.35429955,12.86200047,13.35429955,12.87590027,84873000
Binance Coin,BNB,23/04/2018 23:59,13.82520008,12.84549999,12.87769985,13.62530041,132041000
Binance Coin,BNB,24/04/2018 23:59,15.62460041,13.64820004,13.64820004,15.26599979,165599008
Binance Coin,BNB,25/04/2018 23:59,15.92590046,13.04640007,15.21199989,13.29090023,144820992
Binance Coin,BNB,26/04/2018 23:59,14.70880032,13.24709988,13.34720039,14.65359974,127788000
Binance Coin,BNB,27/04/2018 23:59,14.77169991,14.18379974,14.64690018,14.32909966,101995000
Binance Coin,BNB,28/04/2018 23:59,15.32859993,14.22550011,14.28310013,15.20009995,122360000
Binance Coin,BNB,29/04/2018 23:59,15.39750004,14.5557003,15.16419983,15.05620003,105495000
Binance Coin,BNB,30/04/2018 23:59,15.15670013,14.10929966,15.06270027,14.31210041,83765800
